season,league,team_name,team_abbreviation,playoffs,games_played,minutes_played,field_goals,field_goal_attempts,field_goal_percentage,three_pointers,three_point_attempts,three_point_percentage,two_pointers,two_point_attempts,two_point_percentage,free_throws,free_throw_attempts,free_throw_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
1992,NBA,Utah Jazz,UTA,True,82.0,19880.0,3379.0,6866.0,0.492,158.0,458.0,0.345,3221.0,6408.0,0.503,1961.0,2490.0,0.788,1097.0,2543.0,3640.0,2188.0,715.0,448.0,1264.0,1746.0,8877.0
1992,NBA,Washington Bullets,WSB,False,82.0,19855.0,3364.0,7301.0,0.461,146.0,537.0,0.272,3218.0,6764.0,0.476,1521.0,1956.0,0.778,1069.0,2345.0,3414.0,2011.0,713.0,422.0,1254.0,1852.0,8395.0
1992,NBA,League Average,,False,82.0,19826.0,3384.0,7163.0,0.472,207.0,626.0,0.331,3177.0,6537.0,0.486,1660.0,2188.0,0.759,1177.0,2403.0,3581.0,2007.0,709.0,452.0,1275.0,1823.0,8635.0
1991,NBA,Atlanta Hawks,ATL,True,82.0,19755.0,3349.0,7223.0,0.464,271.0,836.0,0.324,3078.0,6387.0,0.482,2034.0,2544.0,0.8,1235.0,2420.0,3655.0,1864.0,729.0,374.0,1231.0,1768.0,9003.0
1991,NBA,Boston Celtics,BOS,True,82.0,19805.0,3695.0,7214.0,0.512,109.0,346.0,0.315,3586.0,6868.0,0.522,1646.0,1997.0,0.824,1088.0,2697.0,3785.0,2160.0,672.0,565.0,1320.0,1695.0,9145.0
1991,NBA,Charlotte Hornets,CHH,False,82.0,19805.0,3286.0,7033.0,0.467,131.0,417.0,0.314,3155.0,6616.0,0.477,1725.0,2214.0,0.779,1027.0,2200.0,3227.0,2019.0,759.0,304.0,1290.0,1946.0,8428.0
1991,NBA,Chicago Bulls,CHI,True,82.0,19755.0,3632.0,7125.0,0.51,155.0,424.0,0.366,3477.0,6701.0,0.519,1605.0,2111.0,0.76,1148.0,2342.0,3490.0,2212.0,822.0,438.0,1184.0,1751.0,9024.0
1991,NBA,Cleveland Cavaliers,CLE,False,82.0,19830.0,3259.0,6857.0,0.475,160.0,479.0,0.334,3099.0,6378.0,0.486,1665.0,2176.0,0.765,1011.0,2329.0,3340.0,2240.0,643.0,450.0,1281.0,1672.0,8343.0
1991,NBA,Dallas Mavericks,DAL,False,82.0,19805.0,3245.0,6890.0,0.471,193.0,600.0,0.322,3052.0,6290.0,0.485,1512.0,1986.0,0.761,984.0,2360.0,3344.0,1821.0,581.0,397.0,1186.0,1840.0,8195.0
1991,NBA,Denver Nuggets,DEN,False,82.0,19730.0,3901.0,8868.0,0.44,300.0,1059.0,0.283,3601.0,7809.0,0.461,1726.0,2263.0,0.763,1520.0,2530.0,4050.0,2005.0,856.0,406.0,1332.0,2235.0,9828.0
1991,NBA,Detroit Pistons,DET,True,82.0,19805.0,3194.0,6875.0,0.465,131.0,440.0,0.298,3063.0,6435.0,0.476,1686.0,2211.0,0.763,1206.0,2452.0,3658.0,1825.0,487.0,367.0,1181.0,1869.0,8205.0
1991,NBA,Golden State Warriors,GSW,True,82.0,19805.0,3566.0,7346.0,0.485,270.0,801.0,0.337,3296.0,6545.0,0.504,2162.0,2761.0,0.783,1113.0,2306.0,3419.0,1954.0,803.0,378.0,1359.0,2207.0,9564.0
1991,NBA,Houston Rockets,HOU,True,82.0,19855.0,3403.0,7287.0,0.467,316.0,989.0,0.32,3087.0,6298.0,0.49,1631.0,2200.0,0.741,1275.0,2508.0,3783.0,1906.0,796.0,409.0,1402.0,1874.0,8753.0
1991,NBA,Indiana Pacers,IND,True,82.0,19805.0,3450.0,6994.0,0.493,249.0,749.0,0.332,3201.0,6245.0,0.513,2010.0,2479.0,0.811,1018.0,2376.0,3394.0,2181.0,658.0,357.0,1355.0,2088.0,9159.0
1991,NBA,Los Angeles Clippers,LAC,False,82.0,19805.0,3391.0,7315.0,0.464,113.0,434.0,0.26,3278.0,6881.0,0.476,1596.0,2273.0,0.702,1246.0,2500.0,3746.0,2119.0,725.0,507.0,1438.0,2043.0,8491.0
1991,NBA,Los Angeles Lakers,LAL,True,82.0,19830.0,3343.0,6911.0,0.484,226.0,744.0,0.304,3117.0,6167.0,0.505,1805.0,2261.0,0.798,1078.0,2440.0,3518.0,2091.0,642.0,384.0,1203.0,1524.0,8717.0
1991,NBA,Miami Heat,MIA,False,82.0,19780.0,3280.0,7139.0,0.459,140.0,464.0,0.302,3140.0,6675.0,0.47,1649.0,2307.0,0.715,1232.0,2302.0,3534.0,1904.0,756.0,387.0,1551.0,2080.0,8349.0
1991,NBA,Milwaukee Bucks,MIL,True,82.0,19855.0,3337.0,6948.0,0.48,257.0,753.0,0.341,3080.0,6195.0,0.497,1796.0,2241.0,0.801,1079.0,2162.0,3241.0,2075.0,894.0,330.0,1321.0,2033.0,8727.0
1991,NBA,Minnesota Timberwolves,MIN,False,82.0,19905.0,3265.0,7276.0,0.449,108.0,381.0,0.283,3157.0,6895.0,0.458,1531.0,2082.0,0.735,1275.0,2113.0,3388.0,1885.0,712.0,440.0,1062.0,1864.0,8169.0
1991,NBA,New Jersey Nets,NJN,False,82.0,19830.0,3311.0,7459.0,0.444,161.0,586.0,0.275,3150.0,6873.0,0.458,1658.0,2245.0,0.739,1400.0,2348.0,3748.0,1782.0,748.0,600.0,1423.0,1954.0,8441.0
1991,NBA,New York Knicks,NYK,True,82.0,19955.0,3308.0,6822.0,0.485,185.0,558.0,0.332,3123.0,6264.0,0.499,1654.0,2147.0,0.77,1053.0,2436.0,3489.0,2172.0,638.0,418.0,1379.0,1764.0,8455.0
1991,NBA,Orlando Magic,ORL,False,82.0,19780.0,3298.0,7256.0,0.455,270.0,754.0,0.358,3028.0,6502.0,0.466,1818.0,2447.0,0.743,1233.0,2429.0,3662.0,1809.0,602.0,306.0,1391.0,1976.0,8684.0
1991,NBA,Philadelphia 76ers,PHI,True,82.0,20080.0,3289.0,6925.0,0.475,195.0,618.0,0.316,3094.0,6307.0,0.491,1868.0,2366.0,0.79,984.0,2496.0,3480.0,1824.0,678.0,479.0,1230.0,1629.0,8641.0
1991,NBA,Phoenix Suns,PHO,True,82.0,19730.0,3573.0,7199.0,0.496,138.0,432.0,0.319,3435.0,6767.0,0.508,2064.0,2680.0,0.77,1132.0,2598.0,3730.0,2209.0,687.0,535.0,1302.0,1850.0,9348.0
1991,NBA,Portland Trail Blazers,POR,True,82.0,19905.0,3577.0,7369.0,0.485,341.0,904.0,0.377,3236.0,6465.0,0.501,1912.0,2538.0,0.753,1202.0,2561.0,3763.0,2254.0,724.0,410.0,1309.0,1975.0,9407.0
1991,NBA,Sacramento Kings,SAC,False,82.0,19705.0,3086.0,6818.0,0.453,216.0,578.0,0.374,2870.0,6240.0,0.46,1540.0,2105.0,0.732,1027.0,2218.0,3245.0,1991.0,631.0,513.0,1272.0,2075.0,7928.0
1991,NBA,San Antonio Spurs,SAS,True,82.0,19830.0,3409.0,6988.0,0.488,81.0,297.0,0.273,3328.0,6691.0,0.497,1883.0,2459.0,0.766,1131.0,2657.0,3788.0,2140.0,670.0,571.0,1445.0,1896.0,8782.0
1991,NBA,Seattle SuperSonics,SEA,True,82.0,19880.0,3500.0,7117.0,0.492,136.0,427.0,0.319,3364.0,6690.0,0.503,1608.0,2143.0,0.75,1222.0,2173.0,3395.0,2042.0,861.0,380.0,1404.0,1973.0,8744.0
1991,NBA,Utah Jazz,UTA,True,82.0,19780.0,3214.0,6537.0,0.492,148.0,458.0,0.323,3066.0,6079.0,0.504,1951.0,2472.0,0.789,867.0,2474.0,3341.0,2217.0,652.0,451.0,1305.0,1796.0,8527.0
1991,NBA,Washington Bullets,WSB,False,82.0,19855.0,3390.0,7268.0,0.466,55.0,284.0,0.194,3335.0,6984.0,0.478,1478.0,2028.0,0.729,1173.0,2390.0,3563.0,2081.0,588.0,468.0,1359.0,1927.0,8313.0
1991,NBA,League Average,,False,82.0,19824.0,3391.0,7150.0,0.474,187.0,586.0,0.32,3204.0,6565.0,0.488,1749.0,2287.0,0.765,1147.0,2401.0,3547.0,2029.0,704.0,431.0,1315.0,1900.0,8717.0
1990,NBA,Atlanta Hawks,ATL,False,82.0,19730.0,3417.0,7019.0,0.487,124.0,411.0,0.302,3293.0,6608.0,0.498,1943.0,2544.0,0.764,1273.0,2187.0,3460.0,1820.0,717.0,353.0,1270.0,1871.0,8901.0
1990,NBA,Boston Celtics,BOS,True,82.0,19705.0,3563.0,7148.0,0.498,106.0,404.0,0.262,3457.0,6744.0,0.513,1791.0,2153.0,0.832,1066.0,2707.0,3773.0,2423.0,539.0,455.0,1256.0,1717.0,9023.0
1990,NBA,Charlotte Hornets,CHH,False,82.0,19755.0,3270.0,7183.0,0.455,205.0,611.0,0.336,3065.0,6572.0,0.466,1487.0,1967.0,0.756,962.0,2211.0,3173.0,2080.0,778.0,262.0,1226.0,1889.0,8232.0
1990,NBA,Chicago Bulls,CHI,True,82.0,19830.0,3531.0,7090.0,0.498,250.0,669.0,0.374,3281.0,6421.0,0.511,1665.0,2140.0,0.778,1075.0,2279.0,3354.0,2172.0,814.0,388.0,1247.0,1906.0,8977.0
1990,NBA,Cleveland Cavaliers,CLE,True,82.0,19880.0,3214.0,6977.0,0.461,346.0,851.0,0.407,2868.0,6126.0,0.468,1637.0,2201.0,0.744,1128.0,2380.0,3508.0,2106.0,645.0,512.0,1243.0,1666.0,8411.0
1990,NBA,Dallas Mavericks,DAL,True,82.0,19855.0,3246.0,6831.0,0.475,157.0,486.0,0.323,3089.0,6345.0,0.487,1735.0,2261.0,0.767,1042.0,2419.0,3461.0,1776.0,664.0,398.0,1228.0,1733.0,8384.0
1990,NBA,Denver Nuggets,DEN,True,82.0,19805.0,3716.0,8015.0,0.464,228.0,677.0,0.337,3488.0,7338.0,0.475,1737.0,2201.0,0.789,1169.0,2532.0,3701.0,2275.0,814.0,329.0,1136.0,2047.0,9397.0
1990,NBA,Detroit Pistons,DET,True,82.0,19805.0,3333.0,6980.0,0.478,177.0,541.0,0.327,3156.0,6439.0,0.49,1713.0,2252.0,0.761,1185.0,2458.0,3643.0,1996.0,512.0,418.0,1233.0,1961.0,8556.0
1990,NBA,Golden State Warriors,GSW,False,82.0,19705.0,3489.0,7208.0,0.484,243.0,750.0,0.324,3246.0,6458.0,0.503,2313.0,2858.0,0.809,915.0,2385.0,3300.0,1978.0,756.0,488.0,1415.0,2010.0,9534.0
1990,NBA,Houston Rockets,HOU,True,82.0,19805.0,3483.0,7250.0,0.48,153.0,491.0,0.312,3330.0,6759.0,0.493,1633.0,2267.0,0.72,1217.0,2638.0,3855.0,2194.0,809.0,551.0,1513.0,1934.0,8752.0
1990,NBA,Indiana Pacers,IND,True,82.0,19880.0,3381.0,6807.0,0.497,294.0,770.0,0.382,3087.0,6037.0,0.511,1906.0,2335.0,0.816,940.0,2388.0,3328.0,2023.0,552.0,350.0,1342.0,1972.0,8962.0
1990,NBA,Los Angeles Clippers,LAC,False,82.0,19805.0,3319.0,6853.0,0.484,56.0,230.0,0.243,3263.0,6623.0,0.493,1815.0,2458.0,0.738,1056.0,2362.0,3418.0,1978.0,782.0,507.0,1547.0,1859.0,8509.0
1990,NBA,Los Angeles Lakers,LAL,True,82.0,19855.0,3434.0,7010.0,0.49,309.0,841.0,0.367,3125.0,6169.0,0.507,1902.0,2417.0,0.787,1097.0,2460.0,3557.0,2232.0,655.0,445.0,1226.0,1737.0,9079.0
1990,NBA,Miami Heat,MIA,False,82.0,19730.0,3383.0,7345.0,0.461,88.0,300.0,0.293,3295.0,7045.0,0.468,1393.0,2028.0,0.687,1242.0,2313.0,3555.0,1957.0,736.0,388.0,1557.0,2123.0,8247.0
1990,NBA,Milwaukee Bucks,MIL,True,82.0,19830.0,3380.0,7146.0,0.473,209.0,670.0,0.312,3171.0,6476.0,0.49,1722.0,2273.0,0.758,1108.0,2246.0,3354.0,2046.0,826.0,326.0,1315.0,2086.0,8691.0
1990,NBA,Minnesota Timberwolves,MIN,False,82.0,19855.0,3067.0,6876.0,0.446,73.0,294.0,0.248,2994.0,6582.0,0.455,1596.0,2137.0,0.747,1196.0,2053.0,3249.0,1844.0,789.0,344.0,1197.0,1901.0,7803.0
1990,NBA,New Jersey Nets,NJN,False,82.0,19705.0,3157.0,7415.0,0.426,140.0,506.0,0.277,3017.0,6909.0,0.437,1754.0,2350.0,0.746,1363.0,2324.0,3687.0,1475.0,774.0,481.0,1360.0,1952.0,8208.0
1990,NBA,New York Knicks,NYK,True,82.0,19830.0,3434.0,7089.0,0.484,236.0,710.0,0.332,3198.0,6379.0,0.501,1775.0,2349.0,0.756,1187.0,2426.0,3613.0,2140.0,714.0,492.0,1412.0,1828.0,8879.0
1990,NBA,Orlando Magic,ORL,False,82.0,19805.0,3457.0,7525.0,0.459,116.0,393.0,0.295,3341.0,7132.0,0.468,2060.0,2725.0,0.756,1304.0,2465.0,3769.0,1993.0,617.0,294.0,1407.0,1975.0,9090.0
1990,NBA,Philadelphia 76ers,PHI,True,82.0,19805.0,3437.0,7028.0,0.489,189.0,543.0,0.348,3248.0,6485.0,0.501,1976.0,2509.0,0.788,1111.0,2406.0,3517.0,1932.0,687.0,365.0,1209.0,1697.0,9039.0
1990,NBA,Phoenix Suns,PHO,True,82.0,19855.0,3544.0,7139.0,0.496,176.0,543.0,0.324,3368.0,6596.0,0.511,2159.0,2716.0,0.795,1053.0,2651.0,3704.0,2109.0,668.0,501.0,1275.0,1825.0,9423.0
1990,NBA,Portland Trail Blazers,POR,True,82.0,19880.0,3572.0,7547.0,0.473,190.0,565.0,0.336,3382.0,6982.0,0.484,2031.0,2734.0,0.743,1355.0,2552.0,3907.0,2085.0,749.0,364.0,1356.0,2048.0,9365.0
1990,NBA,Sacramento Kings,SAC,False,82.0,19755.0,3305.0,7056.0,0.468,216.0,649.0,0.333,3089.0,6407.0,0.482,1515.0,1964.0,0.771,952.0,2363.0,3315.0,2052.0,546.0,392.0,1239.0,1863.0,8341.0
1990,NBA,San Antonio Spurs,SAS,True,82.0,19730.0,3388.0,6997.0,0.484,54.0,226.0,0.239,3334.0,6771.0,0.492,1888.0,2535.0,0.745,1163.0,2474.0,3637.0,2037.0,799.0,554.0,1399.0,1854.0,8718.0
1990,NBA,Seattle SuperSonics,SEA,False,82.0,19905.0,3466.0,7243.0,0.479,231.0,650.0,0.355,3235.0,6593.0,0.491,1606.0,2167.0,0.741,1323.0,2255.0,3578.0,1874.0,701.0,335.0,1336.0,2064.0,8769.0
1990,NBA,Utah Jazz,UTA,True,82.0,19830.0,3330.0,6593.0,0.505,226.0,630.0,0.359,3104.0,5963.0,0.521,1874.0,2484.0,0.754,953.0,2501.0,3454.0,2212.0,677.0,491.0,1410.0,2031.0,8760.0
1990,NBA,Washington Bullets,WSB,False,82.0,19830.0,3598.0,7581.0,0.475,37.0,197.0,0.188,3561.0,7384.0,0.482,1599.0,2093.0,0.764,1198.0,2450.0,3648.0,2214.0,561.0,424.0,1201.0,1929.0,8832.0
1990,NBA,League Average,,False,82.0,19806.0,3404.0,7146.0,0.476,179.0,541.0,0.331,3225.0,6605.0,0.488,1786.0,2338.0,0.764,1135.0,2403.0,3538.0,2038.0,699.0,415.0,1317.0,1907.0,8773.0
1989,NBA,Atlanta Hawks,ATL,True,82.0,19805.0,3412.0,7230.0,0.472,110.0,397.0,0.277,3302.0,6833.0,0.483,2168.0,2709.0,0.8,1372.0,2316.0,3688.0,1990.0,817.0,474.0,1310.0,1880.0,9102.0
1989,NBA,Boston Celtics,BOS,True,82.0,19780.0,3520.0,7143.0,0.493,78.0,309.0,0.252,3442.0,6834.0,0.504,1840.0,2349.0,0.783,1179.0,2442.0,3621.0,2189.0,639.0,418.0,1336.0,1876.0,8958.0
1989,NBA,Charlotte Hornets,CHH,False,82.0,19780.0,3426.0,7430.0,0.461,134.0,430.0,0.312,3292.0,7000.0,0.47,1580.0,2060.0,0.767,1138.0,2200.0,3338.0,2323.0,705.0,264.0,1318.0,2068.0,8566.0
1989,NBA,Chicago Bulls,CHI,True,82.0,19780.0,3448.0,6968.0,0.495,174.0,530.0,0.328,3274.0,6438.0,0.509,1656.0,2106.0,0.786,1018.0,2453.0,3471.0,2213.0,722.0,376.0,1327.0,1855.0,8726.0
1989,NBA,Cleveland Cavaliers,CLE,True,82.0,19755.0,3466.0,6904.0,0.502,170.0,474.0,0.359,3296.0,6430.0,0.513,1821.0,2438.0,0.747,1033.0,2475.0,3508.0,2260.0,791.0,586.0,1323.0,1592.0,8923.0
1989,NBA,Dallas Mavericks,DAL,False,82.0,19780.0,3244.0,6917.0,0.469,211.0,681.0,0.31,3033.0,6236.0,0.486,1785.0,2263.0,0.789,1048.0,2397.0,3445.0,1867.0,579.0,476.0,1233.0,1739.0,8484.0
1989,NBA,Denver Nuggets,DEN,True,82.0,19880.0,3813.0,8140.0,0.468,228.0,676.0,0.337,3585.0,7464.0,0.48,1821.0,2314.0,0.787,1206.0,2513.0,3719.0,2282.0,811.0,436.0,1225.0,2088.0,9675.0
1989,NBA,Detroit Pistons,DET,True,82.0,19830.0,3395.0,6879.0,0.494,120.0,400.0,0.3,3275.0,6479.0,0.505,1830.0,2379.0,0.769,1154.0,2546.0,3700.0,2027.0,522.0,406.0,1336.0,1939.0,8740.0
1989,NBA,Golden State Warriors,GSW,True,82.0,19905.0,3730.0,7977.0,0.468,194.0,629.0,0.308,3536.0,7348.0,0.481,1904.0,2384.0,0.799,1323.0,2561.0,3884.0,2009.0,831.0,643.0,1488.0,1946.0,9558.0
1989,NBA,Houston Rockets,HOU,True,82.0,19855.0,3412.0,7196.0,0.474,164.0,523.0,0.314,3248.0,6673.0,0.487,1909.0,2527.0,0.755,1211.0,2554.0,3765.0,2016.0,789.0,501.0,1569.0,2026.0,8897.0
1989,NBA,Indiana Pacers,IND,False,82.0,19855.0,3385.0,6945.0,0.487,202.0,615.0,0.328,3183.0,6330.0,0.503,1795.0,2275.0,0.789,1065.0,2497.0,3562.0,2012.0,563.0,418.0,1547.0,2105.0,8767.0
1989,NBA,Los Angeles Clippers,LAC,False,82.0,19855.0,3526.0,7428.0,0.475,54.0,234.0,0.231,3472.0,7194.0,0.483,1606.0,2220.0,0.723,1156.0,2384.0,3540.0,2208.0,815.0,530.0,1666.0,1937.0,8712.0
1989,NBA,Los Angeles Lakers,LAL,True,82.0,19805.0,3584.0,7143.0,0.502,227.0,667.0,0.34,3357.0,6476.0,0.518,2011.0,2508.0,0.802,1094.0,2612.0,3706.0,2282.0,724.0,421.0,1344.0,1672.0,9406.0
1989,NBA,Miami Heat,MIA,False,82.0,19855.0,3221.0,7116.0,0.453,97.0,298.0,0.326,3124.0,6818.0,0.458,1477.0,2103.0,0.702,1309.0,2211.0,3520.0,1958.0,744.0,408.0,1728.0,2124.0,8016.0
1989,NBA,Milwaukee Bucks,MIL,True,82.0,19755.0,3399.0,7167.0,0.474,179.0,567.0,0.316,3220.0,6600.0,0.488,1955.0,2382.0,0.821,1133.0,2272.0,3405.0,2071.0,821.0,323.0,1305.0,1953.0,8932.0
1989,NBA,New Jersey Nets,NJN,False,82.0,19805.0,3333.0,7226.0,0.461,187.0,568.0,0.329,3146.0,6658.0,0.473,1653.0,2260.0,0.731,1204.0,2419.0,3623.0,1793.0,773.0,431.0,1449.0,1966.0,8506.0
1989,NBA,New York Knicks,NYK,True,82.0,19805.0,3701.0,7611.0,0.486,386.0,1147.0,0.337,3315.0,6464.0,0.513,1779.0,2366.0,0.752,1322.0,2265.0,3587.0,2083.0,900.0,446.0,1572.0,2053.0,9567.0
1989,NBA,Philadelphia 76ers,PHI,True,82.0,19780.0,3500.0,7201.0,0.486,204.0,646.0,0.316,3296.0,6555.0,0.503,1970.0,2504.0,0.787,1143.0,2356.0,3499.0,2110.0,689.0,354.0,1214.0,1721.0,9174.0
1989,NBA,Phoenix Suns,PHO,True,82.0,19755.0,3754.0,7545.0,0.498,168.0,481.0,0.349,3586.0,7064.0,0.508,2051.0,2594.0,0.791,1095.0,2619.0,3714.0,2280.0,693.0,416.0,1279.0,1933.0,9727.0
1989,NBA,Portland Trail Blazers,POR,True,82.0,19830.0,3695.0,7795.0,0.474,216.0,645.0,0.335,3479.0,7150.0,0.487,1789.0,2416.0,0.74,1384.0,2381.0,3765.0,2212.0,828.0,388.0,1435.0,2026.0,9395.0
1989,NBA,Sacramento Kings,SAC,False,82.0,19780.0,3362.0,7351.0,0.457,307.0,824.0,0.373,3055.0,6527.0,0.468,1620.0,2104.0,0.77,1141.0,2454.0,3595.0,1970.0,624.0,409.0,1370.0,1877.0,8651.0
1989,NBA,San Antonio Spurs,SAS,False,82.0,19755.0,3469.0,7409.0,0.468,63.0,293.0,0.215,3406.0,7116.0,0.479,1651.0,2367.0,0.698,1295.0,2181.0,3476.0,2037.0,961.0,423.0,1712.0,2153.0,8652.0
1989,NBA,Seattle SuperSonics,SEA,True,82.0,19780.0,3564.0,7478.0,0.477,293.0,774.0,0.379,3271.0,6704.0,0.488,1775.0,2379.0,0.746,1397.0,2238.0,3635.0,2083.0,864.0,494.0,1403.0,2027.0,9196.0
1989,NBA,Utah Jazz,UTA,True,82.0,19730.0,3182.0,6595.0,0.482,114.0,380.0,0.3,3068.0,6215.0,0.494,2110.0,2742.0,0.77,1050.0,2607.0,3657.0,2108.0,720.0,583.0,1532.0,1894.0,8588.0
1989,NBA,Washington Bullets,WSB,False,82.0,19855.0,3519.0,7591.0,0.464,52.0,243.0,0.214,3467.0,7348.0,0.472,1789.0,2318.0,0.772,1254.0,2354.0,3608.0,2048.0,694.0,325.0,1291.0,2054.0,8879.0
1989,NBA,League Average,,False,82.0,19806.0,3482.0,7295.0,0.477,173.0,537.0,0.323,3309.0,6758.0,0.49,1814.0,2363.0,0.768,1189.0,2412.0,3601.0,2097.0,745.0,438.0,1412.0,1940.0,8952.0
1988,NBA,Atlanta Hawks,ATL,True,82.0,19780.0,3443.0,7102.0,0.485,85.0,282.0,0.301,3358.0,6820.0,0.492,1873.0,2441.0,0.767,1228.0,2379.0,3607.0,2062.0,635.0,537.0,1225.0,2050.0,8844.0
1988,NBA,Boston Celtics,BOS,True,82.0,19780.0,3599.0,6905.0,0.521,271.0,705.0,0.384,3328.0,6200.0,0.537,1846.0,2300.0,0.803,930.0,2440.0,3370.0,2448.0,620.0,415.0,1304.0,1804.0,9315.0
1988,NBA,Chicago Bulls,CHI,True,82.0,19855.0,3434.0,7015.0,0.49,56.0,243.0,0.23,3378.0,6772.0,0.499,1685.0,2221.0,0.759,1170.0,2459.0,3629.0,2149.0,712.0,475.0,1263.0,1849.0,8609.0
1988,NBA,Cleveland Cavaliers,CLE,True,82.0,19780.0,3313.0,6755.0,0.49,127.0,336.0,0.378,3186.0,6419.0,0.496,1813.0,2438.0,0.744,1015.0,2289.0,3304.0,2070.0,733.0,526.0,1439.0,1836.0,8566.0
1988,NBA,Dallas Mavericks,DAL,True,82.0,19755.0,3413.0,7191.0,0.475,154.0,526.0,0.293,3259.0,6665.0,0.489,1980.0,2510.0,0.789,1341.0,2495.0,3836.0,1984.0,645.0,446.0,1257.0,1734.0,8960.0
1988,NBA,Denver Nuggets,DEN,True,82.0,19780.0,3770.0,7961.0,0.474,192.0,562.0,0.342,3578.0,7399.0,0.484,1841.0,2289.0,0.804,1163.0,2442.0,3605.0,2300.0,832.0,401.0,1186.0,1982.0,9573.0
1988,NBA,Detroit Pistons,DET,True,82.0,19780.0,3461.0,7018.0,0.493,58.0,202.0,0.287,3403.0,6816.0,0.499,1977.0,2612.0,0.757,1181.0,2482.0,3663.0,2011.0,588.0,394.0,1348.0,1957.0,8957.0
1988,NBA,Golden State Warriors,GSW,False,82.0,19780.0,3463.0,7404.0,0.468,91.0,312.0,0.292,3372.0,7092.0,0.475,1754.0,2204.0,0.796,1140.0,2252.0,3392.0,2005.0,741.0,283.0,1395.0,2155.0,8771.0
1988,NBA,Houston Rockets,HOU,True,82.0,19680.0,3465.0,7354.0,0.471,69.0,291.0,0.237,3396.0,7063.0,0.481,1936.0,2483.0,0.78,1239.0,2530.0,3769.0,1936.0,712.0,502.0,1367.0,1865.0,8935.0
1988,NBA,Indiana Pacers,IND,False,82.0,19705.0,3436.0,7154.0,0.48,163.0,485.0,0.336,3273.0,6669.0,0.491,1546.0,1982.0,0.78,1078.0,2457.0,3535.0,1977.0,619.0,345.0,1318.0,2038.0,8581.0
1988,NBA,Los Angeles Clippers,LAC,False,82.0,19805.0,3190.0,7194.0,0.443,79.0,317.0,0.249,3111.0,6877.0,0.452,1644.0,2305.0,0.713,1191.0,2350.0,3541.0,1885.0,721.0,520.0,1534.0,1908.0,8103.0
1988,NBA,Los Angeles Lakers,LAL,True,82.0,19805.0,3576.0,7078.0,0.505,142.0,478.0,0.297,3434.0,6600.0,0.52,1956.0,2480.0,0.789,1073.0,2491.0,3564.0,2347.0,672.0,404.0,1318.0,1715.0,9250.0
1988,NBA,Milwaukee Bucks,MIL,True,82.0,19780.0,3366.0,7079.0,0.475,133.0,410.0,0.324,3233.0,6669.0,0.485,1832.0,2364.0,0.775,1117.0,2335.0,3452.0,2194.0,671.0,380.0,1275.0,1989.0,8697.0
1988,NBA,New Jersey Nets,NJN,False,82.0,19780.0,3208.0,6857.0,0.468,137.0,455.0,0.301,3071.0,6402.0,0.48,1682.0,2308.0,0.729,1075.0,2262.0,3337.0,1795.0,727.0,385.0,1503.0,2042.0,8235.0
1988,NBA,New York Knicks,NYK,True,82.0,19805.0,3363.0,7232.0,0.465,179.0,567.0,0.316,3184.0,6665.0,0.478,1750.0,2306.0,0.759,1286.0,2194.0,3480.0,2012.0,789.0,445.0,1518.0,2361.0,8655.0
1988,NBA,Philadelphia 76ers,PHI,False,82.0,19905.0,3214.0,6785.0,0.474,152.0,471.0,0.323,3062.0,6314.0,0.485,2087.0,2731.0,0.764,1219.0,2307.0,3526.0,1897.0,672.0,465.0,1433.0,1866.0,8667.0
1988,NBA,Phoenix Suns,PHO,False,82.0,19730.0,3551.0,7302.0,0.486,118.0,357.0,0.331,3433.0,6945.0,0.494,1681.0,2200.0,0.764,1113.0,2379.0,3492.0,2332.0,675.0,353.0,1413.0,2045.0,8901.0
1988,NBA,Portland Trail Blazers,POR,True,82.0,19730.0,3661.0,7460.0,0.491,117.0,380.0,0.308,3544.0,7080.0,0.501,2079.0,2701.0,0.77,1251.0,2491.0,3742.0,2307.0,726.0,347.0,1351.0,2091.0,9518.0
1988,NBA,Sacramento Kings,SAC,False,82.0,19780.0,3458.0,7337.0,0.471,144.0,450.0,0.32,3314.0,6887.0,0.481,1795.0,2324.0,0.772,1232.0,2461.0,3693.0,2116.0,582.0,493.0,1457.0,1895.0,8855.0
1988,NBA,San Antonio Spurs,SAS,True,82.0,19805.0,3706.0,7559.0,0.49,133.0,412.0,0.323,3573.0,7147.0,0.5,1769.0,2412.0,0.733,1184.0,2335.0,3519.0,2344.0,739.0,468.0,1418.0,1991.0,9314.0
1988,NBA,Seattle SuperSonics,SEA,True,82.0,19855.0,3544.0,7443.0,0.476,221.0,638.0,0.346,3323.0,6805.0,0.488,1826.0,2442.0,0.748,1313.0,2314.0,3627.0,2146.0,775.0,447.0,1376.0,2380.0,9135.0
1988,NBA,Utah Jazz,UTA,True,82.0,19705.0,3484.0,7092.0,0.491,129.0,404.0,0.319,3355.0,6688.0,0.502,1802.0,2404.0,0.75,1066.0,2553.0,3619.0,2407.0,771.0,627.0,1481.0,1986.0,8899.0
1988,NBA,Washington Bullets,WSB,True,82.0,19880.0,3355.0,7164.0,0.468,29.0,138.0,0.21,3326.0,7026.0,0.473,1914.0,2476.0,0.773,1229.0,2297.0,3526.0,1875.0,698.0,502.0,1384.0,1922.0,8653.0
